ANNO,AteneoCOD,AteneoNOME,AteneoREGIONE,COD_FoET2013,DESC_FoET2013,Genere,DOTTORI
2015,09201,Cagliari - Universita' degli studi,Sardegna,04,"Business, administration and law",F,14
2015,09201,Cagliari - Universita' degli studi,Sardegna,04,"Business, administration and law",M,12
2015,09201,Cagliari - Universita' degli studi,Sardegna,05,"Natural sciences, mathematics and statistics",F,47
2015,09201,Cagliari - Universita' degli studi,Sardegna,05,"Natural sciences, mathematics and statistics",M,22
2015,09201,Cagliari - Universita' degli studi,Sardegna,06,Information and Communication Technologies (ICTs),F,4
2015,09201,Cagliari - Universita' degli studi,Sardegna,06,Information and Communication Technologies (ICTs),M,17
2015,09201,Cagliari - Universita' degli studi,Sardegna,07,"Engineering, manufacturing and construction",F,17
2015,09201,Cagliari - Universita' degli studi,Sardegna,07,"Engineering, manufacturing and construction",M,18
2015,09201,Cagliari - Universita' degli studi,Sardegna,09,Health and welfare,F,3
2015,09201,Cagliari - Universita' degli studi,Sardegna,09,Health and welfare,M,2
2015,09001,Sassari - Universita' degli studi,Sardegna,02,Arts and Humanities,F,5
2015,09001,Sassari - Universita' degli studi,Sardegna,02,Arts and Humanities,M,5
2015,09001,Sassari - Universita' degli studi,Sardegna,03,"Social sciences, journalism and information",F,8
2015,09001,Sassari - Universita' degli studi,Sardegna,03,"Social sciences, journalism and information",M,6
2015,09001,Sassari - Universita' degli studi,Sardegna,04,"Business, administration and law",F,14
2015,09001,Sassari - Universita' degli studi,Sardegna,04,"Business, administration and law",M,7
2015,09001,Sassari - Universita' degli studi,Sardegna,05,"Natural sciences, mathematics and statistics",F,11
2015,09001,Sassari - Universita' degli studi,Sardegna,05,"Natural sciences, mathematics and statistics",M,11
2015,09001,Sassari - Universita' degli studi,Sardegna,07,"Engineering, manufacturing and construction",F,5
2015,09001,Sassari - Universita' degli studi,Sardegna,07,"Engineering, manufacturing and construction",M,3
2015,09001,Sassari - Universita' degli studi,Sardegna,08,"Agriculture, forestry, fisheries and veterinary",F,19
2015,09001,Sassari - Universita' degli studi,Sardegna,08,"Agriculture, forestry, fisheries and veterinary",M,13
2015,09001,Sassari - Universita' degli studi,Sardegna,09,Health and welfare,F,9
2015,09001,Sassari - Universita' degli studi,Sardegna,09,Health and welfare,M,9
2015,08701,Catania - Universita' degli studi,Sicilia,02,Arts and Humanities,F,4
2015,08701,Catania - Universita' degli studi,Sicilia,02,Arts and Humanities,M,3
2015,08701,Catania - Universita' degli studi,Sicilia,04,"Business, administration and law",F,5
2015,08701,Catania - Universita' degli studi,Sicilia,04,"Business, administration and law",M,3
2015,08701,Catania - Universita' degli studi,Sicilia,05,"Natural sciences, mathematics and statistics",F,19
2015,08701,Catania - Universita' degli studi,Sicilia,05,"Natural sciences, mathematics and statistics",M,14
2015,08701,Catania - Universita' degli studi,Sicilia,06,Information and Communication Technologies (ICTs),F,4
2015,08701,Catania - Universita' degli studi,Sicilia,06,Information and Communication Technologies (ICTs),M,10
2015,08701,Catania - Universita' degli studi,Sicilia,07,"Engineering, manufacturing and construction",F,6
2015,08701,Catania - Universita' degli studi,Sicilia,07,"Engineering, manufacturing and construction",M,5
2015,08701,Catania - Universita' degli studi,Sicilia,08,"Agriculture, forestry, fisheries and veterinary",F,10
2015,08701,Catania - Universita' degli studi,Sicilia,08,"Agriculture, forestry, fisheries and veterinary",M,6
2015,08701,Catania - Universita' degli studi,Sicilia,09,Health and welfare,F,16
2015,08701,Catania - Universita' degli studi,Sicilia,09,Health and welfare,M,7
2015,08701,Catania - Universita' degli studi,Sicilia,99,Field unknown,F,2
2015,08701,Catania - Universita' degli studi,Sicilia,99,Field unknown,M,1
2015,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,02,Arts and Humanities,F,5
2015,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,07,"Engineering, manufacturing and construction",F,5
2015,08601,"Enna - Libera Universita' della Sicilia Centrale ""KORE""",Sicilia,07,"Engineering, manufacturing and construction",M,5
2015,08301,Messina - Universita' degli studi,Sicilia,01,Education,F,2
2015,08301,Messina - Universita' degli studi,Sicilia,01,Education,M,1
2015,08301,Messina - Universita' degli studi,Sicilia,02,Arts and Humanities,F,11
2015,08301,Messina - Universita' degli studi,Sicilia,02,Arts and Humanities,M,13
2015,08301,Messina - Universita' degli studi,Sicilia,03,"Social sciences, journalism and information",F,8
2015,08301,Messina - Universita' degli studi,Sicilia,04,"Business, administration and law",F,3
2015,08301,Messina - Universita' degli studi,Sicilia,04,"Business, administration and law",M,2
2015,08301,Messina - Universita' degli studi,Sicilia,05,"Natural sciences, mathematics and statistics",F,20
2015,08301,Messina - Universita' degli studi,Sicilia,05,"Natural sciences, mathematics and statistics",M,14
2015,08301,Messina - Universita' degli studi,Sicilia,07,"Engineering, manufacturing and construction",F,2
2015,08301,Messina - Universita' degli studi,Sicilia,07,"Engineering, manufacturing and construction",M,5
2015,08301,Messina - Universita' degli studi,Sicilia,08,"Agriculture, forestry, fisheries and veterinary",F,12
2015,08301,Messina - Universita' degli studi,Sicilia,08,"Agriculture, forestry, fisheries and veterinary",M,7
2015,08301,Messina - Universita' degli studi,Sicilia,09,Health and welfare,F,15
2015,08301,Messina - Universita' degli studi,Sicilia,09,Health and welfare,M,9
2015,08201,Palermo - Universita' degli studi,Sicilia,02,Arts and Humanities,F,17
2015,08201,Palermo - Universita' degli studi,Sicilia,02,Arts and Humanities,M,15
2015,08201,Palermo - Universita' degli studi,Sicilia,03,"Social sciences, journalism and information",F,4
2015,08201,Palermo - Universita' degli studi,Sicilia,03,"Social sciences, journalism and information",M,6
2015,08201,Palermo - Universita' degli studi,Sicilia,04,"Business, administration and law",F,27
2015,08201,Palermo - Universita' degli studi,Sicilia,04,"Business, administration and law",M,13
2015,08201,Palermo - Universita' degli studi,Sicilia,05,"Natural sciences, mathematics and statistics",F,25
2015,08201,Palermo - Universita' degli studi,Sicilia,05,"Natural sciences, mathematics and statistics",M,21
2015,08201,Palermo - Universita' degli studi,Sicilia,07,"Engineering, manufacturing and construction",F,26
2015,08201,Palermo - Universita' degli studi,Sicilia,07,"Engineering, manufacturing and construction",M,35
2015,08201,Palermo - Universita' degli studi,Sicilia,08,"Agriculture, forestry, fisheries and veterinary",F,17
2015,08201,Palermo - Universita' degli studi,Sicilia,08,"Agriculture, forestry, fisheries and veterinary",M,16
2015,08201,Palermo - Universita' degli studi,Sicilia,09,Health and welfare,F,40
2015,08201,Palermo - Universita' degli studi,Sicilia,09,Health and welfare,M,23
2015,08201,Palermo - Universita' degli studi,Sicilia,99,Field unknown,F,2
2015,08201,Palermo - Universita' degli studi,Sicilia,99,Field unknown,M,2
2015,08001,Reggio Calabria - Universita' degli studi Mediterranea,Calabria,04,"Business, administration and law",F,2
2015,08001,Reggio Calabria - Universita' degli studi Mediterranea,Calabria,04,"Business, administration and law",M,3
2015,08001,Reggio Calabria - Universita' degli studi Mediterranea,Calabria,06,Information and Communication Technologies (ICTs),F,3
2015,08001,Reggio Calabria - Universita' degli studi Mediterranea,Calabria,06,Information and Communication Technologies (ICTs),M,4
2015,08001,Reggio Calabria - Universita' degli studi Mediterranea,Calabria,07,"Engineering, manufacturing and construction",F,10
2015,08001,Reggio Calabria - Universita' degli studi Mediterranea,Calabria,07,"Engineering, manufacturing and construction",M,8
2015,08001,Reggio Calabria - Universita' degli studi Mediterranea,Calabria,08,"Agriculture, forestry, fisheries and veterinary",F,12
2015,08001,Reggio Calabria - Universita' degli studi Mediterranea,Calabria,08,"Agriculture, forestry, fisheries and veterinary",M,5
2015,07901,"Catanzaro - Universita' degli studi ""Magna Grecia""",Calabria,04,"Business, administration and law",F,4
2015,07901,"Catanzaro - Universita' degli studi ""Magna Grecia""",Calabria,04,"Business, administration and law",M,2
2015,07901,"Catanzaro - Universita' degli studi ""Magna Grecia""",Calabria,05,"Natural sciences, mathematics and statistics",F,3
2015,07901,"Catanzaro - Universita' degli studi ""Magna Grecia""",Calabria,05,"Natural sciences, mathematics and statistics",M,3
2015,07901,"Catanzaro - Universita' degli studi ""Magna Grecia""",Calabria,07,"Engineering, manufacturing and construction",F,5
2015,07901,"Catanzaro - Universita' degli studi ""Magna Grecia""",Calabria,07,"Engineering, manufacturing and construction",M,2
2015,07901,"Catanzaro - Universita' degli studi ""Magna Grecia""",Calabria,09,Health and welfare,F,23
2015,07901,"Catanzaro - Universita' degli studi ""Magna Grecia""",Calabria,09,Health and welfare,M,9
2015,07901,"Catanzaro - Universita' degli studi ""Magna Grecia""",Calabria,99,Field unknown,F,3
2015,07901,"Catanzaro - Universita' degli studi ""Magna Grecia""",Calabria,99,Field unknown,M,2
2015,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,02,Arts and Humanities,F,15
2015,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,02,Arts and Humanities,M,4
2015,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,03,"Social sciences, journalism and information",F,9
2015,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,03,"Social sciences, journalism and information",M,1
2015,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,04,"Business, administration and law",F,4
2015,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,04,"Business, administration and law",M,1
2015,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,05,"Natural sciences, mathematics and statistics",F,26
2015,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,05,"Natural sciences, mathematics and statistics",M,31
2015,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,07,"Engineering, manufacturing and construction",F,15
2015,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,07,"Engineering, manufacturing and construction",M,22
2015,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,09,Health and welfare,F,5
2015,07801,Arcavacata di Rende - Universita' della Calabria,Calabria,09,Health and welfare,M,1
2015,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,02,Arts and Humanities,F,2
2015,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,05,"Natural sciences, mathematics and statistics",F,11
2015,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,05,"Natural sciences, mathematics and statistics",M,6
2015,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,07,"Engineering, manufacturing and construction",F,6
2015,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,07,"Engineering, manufacturing and construction",M,14
2015,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,08,"Agriculture, forestry, fisheries and veterinary",F,12
2015,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,08,"Agriculture, forestry, fisheries and veterinary",M,10
2015,07501,Lecce - Universita' del Salento,Puglia,01,Education,F,4
2015,07501,Lecce - Universita' del Salento,Puglia,01,Education,M,1
2015,07501,Lecce - Universita' del Salento,Puglia,02,Arts and Humanities,F,12
2015,07501,Lecce - Universita' del Salento,Puglia,02,Arts and Humanities,M,9
2015,07501,Lecce - Universita' del Salento,Puglia,03,"Social sciences, journalism and information",F,6
2015,07501,Lecce - Universita' del Salento,Puglia,03,"Social sciences, journalism and information",M,2
2015,07501,Lecce - Universita' del Salento,Puglia,04,"Business, administration and law",F,12
2015,07501,Lecce - Universita' del Salento,Puglia,04,"Business, administration and law",M,4
2015,07501,Lecce - Universita' del Salento,Puglia,05,"Natural sciences, mathematics and statistics",F,18
2015,07501,Lecce - Universita' del Salento,Puglia,05,"Natural sciences, mathematics and statistics",M,20
2015,07501,Lecce - Universita' del Salento,Puglia,07,"Engineering, manufacturing and construction",F,10
2015,07501,Lecce - Universita' del Salento,Puglia,07,"Engineering, manufacturing and construction",M,9
2015,07203,"Casamassima - Libera Universita' Mediterranea ""Jean Monnet""",Puglia,04,"Business, administration and law",F,2
2015,07203,"Casamassima - Libera Universita' Mediterranea ""Jean Monnet""",Puglia,04,"Business, administration and law",M,7
2015,07203,"Casamassima - Libera Universita' Mediterranea ""Jean Monnet""",Puglia,99,Field unknown,F,4
2015,07203,"Casamassima - Libera Universita' Mediterranea ""Jean Monnet""",Puglia,99,Field unknown,M,7
2015,07202,Bari - Politecnico,Puglia,05,"Natural sciences, mathematics and statistics",F,5
2015,07202,Bari - Politecnico,Puglia,05,"Natural sciences, mathematics and statistics",M,3
2015,07202,Bari - Politecnico,Puglia,07,"Engineering, manufacturing and construction",F,10
2015,07202,Bari - Politecnico,Puglia,07,"Engineering, manufacturing and construction",M,23
2015,07201,Bari - Universita' degli studi,Puglia,01,Education,F,6
2015,07201,Bari - Universita' degli studi,Puglia,01,Education,M,2
2015,07201,Bari - Universita' degli studi,Puglia,02,Arts and Humanities,F,31
2015,07201,Bari - Universita' degli studi,Puglia,02,Arts and Humanities,M,15
2015,07201,Bari - Universita' degli studi,Puglia,03,"Social sciences, journalism and information",F,6
2015,07201,Bari - Universita' degli studi,Puglia,03,"Social sciences, journalism and information",M,2
2015,07201,Bari - Universita' degli studi,Puglia,04,"Business, administration and law",F,11
2015,07201,Bari - Universita' degli studi,Puglia,04,"Business, administration and law",M,16
2015,07201,Bari - Universita' degli studi,Puglia,05,"Natural sciences, mathematics and statistics",F,44
2015,07201,Bari - Universita' degli studi,Puglia,05,"Natural sciences, mathematics and statistics",M,29
2015,07201,Bari - Universita' degli studi,Puglia,06,Information and Communication Technologies (ICTs),F,2
2015,07201,Bari - Universita' degli studi,Puglia,06,Information and Communication Technologies (ICTs),M,3
2015,07201,Bari - Universita' degli studi,Puglia,08,"Agriculture, forestry, fisheries and veterinary",F,16
2015,07201,Bari - Universita' degli studi,Puglia,08,"Agriculture, forestry, fisheries and veterinary",M,12
2015,07201,Bari - Universita' degli studi,Puglia,09,Health and welfare,F,21
2015,07201,Bari - Universita' degli studi,Puglia,09,Health and welfare,M,14
2015,07101,Foggia - Universita' degli studi,Puglia,01,Education,F,3
2015,07101,Foggia - Universita' degli studi,Puglia,02,Arts and Humanities,F,4
2015,07101,Foggia - Universita' degli studi,Puglia,04,"Business, administration and law",F,3
2015,07101,Foggia - Universita' degli studi,Puglia,04,"Business, administration and law",M,3
2015,07101,Foggia - Universita' degli studi,Puglia,08,"Agriculture, forestry, fisheries and veterinary",F,1
2015,07101,Foggia - Universita' degli studi,Puglia,08,"Agriculture, forestry, fisheries and veterinary",M,2
2015,07101,Foggia - Universita' degli studi,Puglia,09,Health and welfare,F,5
2015,07101,Foggia - Universita' degli studi,Puglia,09,Health and welfare,M,4
2015,07101,Foggia - Universita' degli studi,Puglia,99,Field unknown,F,3
2015,07101,Foggia - Universita' degli studi,Puglia,99,Field unknown,M,3
2015,07001,Campobasso - Universita' degli studi del Molise,Molise,02,Arts and Humanities,F,1
2015,07001,Campobasso - Universita' degli studi del Molise,Molise,02,Arts and Humanities,M,2
2015,07001,Campobasso - Universita' degli studi del Molise,Molise,04,"Business, administration and law",F,10
2015,07001,Campobasso - Universita' degli studi del Molise,Molise,04,"Business, administration and law",M,4
2015,07001,Campobasso - Universita' degli studi del Molise,Molise,05,"Natural sciences, mathematics and statistics",F,4
2015,07001,Campobasso - Universita' degli studi del Molise,Molise,08,"Agriculture, forestry, fisheries and veterinary",F,3
2015,07001,Campobasso - Universita' degli studi del Molise,Molise,08,"Agriculture, forestry, fisheries and veterinary",M,7
2015,07001,Campobasso - Universita' degli studi del Molise,Molise,99,Field unknown,F,4
2015,07001,Campobasso - Universita' degli studi del Molise,Molise,99,Field unknown,M,6
2015,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,02,Arts and Humanities,F,8
2015,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,02,Arts and Humanities,M,6
2015,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,03,"Social sciences, journalism and information",F,5
2015,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,03,"Social sciences, journalism and information",M,1
2015,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,04,"Business, administration and law",F,15
2015,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,04,"Business, administration and law",M,6
2015,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,05,"Natural sciences, mathematics and statistics",F,24
2015,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,05,"Natural sciences, mathematics and statistics",M,13
2015,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,07,"Engineering, manufacturing and construction",F,9
2015,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,07,"Engineering, manufacturing and construction",M,13
2015,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,09,Health and welfare,F,31
2015,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,09,Health and welfare,M,10
2015,06701,Teramo - Universita' degli studi,Abruzzo,02,Arts and Humanities,F,2
2015,06701,Teramo - Universita' degli studi,Abruzzo,02,Arts and Humanities,M,1
2015,06701,Teramo - Universita' degli studi,Abruzzo,03,"Social sciences, journalism and information",F,1
2015,06701,Teramo - Universita' degli studi,Abruzzo,03,"Social sciences, journalism and information",M,4
2015,06701,Teramo - Universita' degli studi,Abruzzo,04,"Business, administration and law",F,9
2015,06701,Teramo - Universita' degli studi,Abruzzo,04,"Business, administration and law",M,4
2015,06701,Teramo - Universita' degli studi,Abruzzo,08,"Agriculture, forestry, fisheries and veterinary",F,9
2015,06701,Teramo - Universita' degli studi,Abruzzo,08,"Agriculture, forestry, fisheries and veterinary",M,7
2015,06601,L'Aquila - Universita' degli studi,Abruzzo,02,Arts and Humanities,F,6
2015,06601,L'Aquila - Universita' degli studi,Abruzzo,02,Arts and Humanities,M,2
2015,06601,L'Aquila - Universita' degli studi,Abruzzo,04,"Business, administration and law",F,3
2015,06601,L'Aquila - Universita' degli studi,Abruzzo,05,"Natural sciences, mathematics and statistics",F,18
2015,06601,L'Aquila - Universita' degli studi,Abruzzo,05,"Natural sciences, mathematics and statistics",M,12
2015,06601,L'Aquila - Universita' degli studi,Abruzzo,06,Information and Communication Technologies (ICTs),F,1
2015,06601,L'Aquila - Universita' degli studi,Abruzzo,06,Information and Communication Technologies (ICTs),M,3
2015,06601,L'Aquila - Universita' degli studi,Abruzzo,07,"Engineering, manufacturing and construction",F,18
2015,06601,L'Aquila - Universita' degli studi,Abruzzo,07,"Engineering, manufacturing and construction",M,18
2015,06601,L'Aquila - Universita' degli studi,Abruzzo,09,Health and welfare,F,16
2015,06601,L'Aquila - Universita' degli studi,Abruzzo,09,Health and welfare,M,13
2015,06501,Salerno - Universita' degli studi,Campania,01,Education,F,2
2015,06501,Salerno - Universita' degli studi,Campania,01,Education,M,1
2015,06501,Salerno - Universita' degli studi,Campania,02,Arts and Humanities,F,16
2015,06501,Salerno - Universita' degli studi,Campania,02,Arts and Humanities,M,8
2015,06501,Salerno - Universita' degli studi,Campania,03,"Social sciences, journalism and information",F,5
2015,06501,Salerno - Universita' degli studi,Campania,03,"Social sciences, journalism and information",M,1
2015,06501,Salerno - Universita' degli studi,Campania,04,"Business, administration and law",F,15
2015,06501,Salerno - Universita' degli studi,Campania,04,"Business, administration and law",M,15
2015,06501,Salerno - Universita' degli studi,Campania,05,"Natural sciences, mathematics and statistics",F,19
2015,06501,Salerno - Universita' degli studi,Campania,05,"Natural sciences, mathematics and statistics",M,14
2015,06501,Salerno - Universita' degli studi,Campania,06,Information and Communication Technologies (ICTs),M,8
2015,06501,Salerno - Universita' degli studi,Campania,07,"Engineering, manufacturing and construction",F,5
2015,06501,Salerno - Universita' degli studi,Campania,07,"Engineering, manufacturing and construction",M,15
2015,06501,Salerno - Universita' degli studi,Campania,09,Health and welfare,F,1
2015,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,03,"Social sciences, journalism and information",F,1
2015,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,03,"Social sciences, journalism and information",M,2
2015,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,04,"Business, administration and law",F,11
2015,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,04,"Business, administration and law",M,15
2015,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,05,"Natural sciences, mathematics and statistics",F,30
2015,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,05,"Natural sciences, mathematics and statistics",M,18
2015,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,07,"Engineering, manufacturing and construction",F,9
2015,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,07,"Engineering, manufacturing and construction",M,19
2015,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,09,Health and welfare,F,45
2015,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,09,Health and welfare,M,16
2015,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,03,"Social sciences, journalism and information",F,1
2015,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,03,"Social sciences, journalism and information",M,1
2015,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,02,Arts and Humanities,F,23
2015,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,02,Arts and Humanities,M,7
2015,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,04,"Business, administration and law",F,1
2015,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,04,"Business, administration and law",M,1
2015,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,02,Arts and humanities,F,3
2015,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,04,"Business, administration and law",F,12
2015,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,04,"Business, administration and law",M,10
2015,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,05,"Natural sciences, mathematics and statistics",F,2
2015,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,05,"Natural sciences, mathematics and statistics",M,3
2015,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,06,Information and Communication Technologies (ICTs),F,3
2015,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,06,Information and Communication Technologies (ICTs),M,2
2015,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,07,"Engineering, manufacturing and construction",F,2
2015,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,07,"Engineering, manufacturing and construction",M,5
2015,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,08,"Agriculture, forestry, fisheries and veterinary",F,8
2015,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,08,"Agriculture, forestry, fisheries and veterinary",M,1
2015,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,09,Health and welfare,F,3
2015,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,02,Arts and Humanities,F,11
2015,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,02,Arts and Humanities,M,7
2015,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,03,"Social sciences, journalism and information",F,16
2015,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,03,"Social sciences, journalism and information",M,7
2015,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,04,"Business, administration and law",F,39
2015,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,04,"Business, administration and law",M,21
2015,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,05,"Natural sciences, mathematics and statistics",F,62
2015,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,05,"Natural sciences, mathematics and statistics",M,37
2015,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,06,Information and Communication Technologies (ICTs),F,1
2015,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,06,Information and Communication Technologies (ICTs),M,3
2015,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,07,"Engineering, manufacturing and construction",F,57
2015,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,07,"Engineering, manufacturing and construction",M,96
2015,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,08,"Agriculture, forestry, fisheries and veterinary",F,23
2015,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,08,"Agriculture, forestry, fisheries and veterinary",M,22
2015,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,09,Health and welfare,F,56
2015,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,09,Health and welfare,M,22
2015,06201,Benevento - Universita' degli studi del Sannio,Campania,03,"Social sciences, journalism and information",F,1
2015,06201,Benevento - Universita' degli studi del Sannio,Campania,04,"Business, administration and law",F,8
2015,06201,Benevento - Universita' degli studi del Sannio,Campania,04,"Business, administration and law",M,4
2015,06201,Benevento - Universita' degli studi del Sannio,Campania,05,"Natural sciences, mathematics and statistics",F,6
2015,06201,Benevento - Universita' degli studi del Sannio,Campania,05,"Natural sciences, mathematics and statistics",M,3
2015,06201,Benevento - Universita' degli studi del Sannio,Campania,06,Information and Communication Technologies (ICTs),F,4
2015,06201,Benevento - Universita' degli studi del Sannio,Campania,06,Information and Communication Technologies (ICTs),M,10
2015,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,02,Arts and Humanities,F,5
2015,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,02,Arts and Humanities,M,5
2015,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,04,"Business, administration and law",F,7
2015,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,04,"Business, administration and law",M,3
2015,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,05,"Natural sciences, mathematics and statistics",F,5
2015,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,05,"Natural sciences, mathematics and statistics",M,5
2015,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,06,Information and Communication Technologies (ICTs),F,3
2015,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,06,Information and Communication Technologies (ICTs),M,6
2015,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,07,"Engineering, manufacturing and construction",F,4
2015,06001,Cassino - Universita' degli Studi di Cassino e del Lazio Meridionale,Lazio,07,"Engineering, manufacturing and construction",M,8
2015,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,99,Field unknown,F,4
2015,05816,"Roma - Universita' telematica ""San Raffaele"" - gia' ""UNITEL""",Lazio,99,Field unknown,M,3
2015,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,99,Field unknown,F,14
2015,05815,Roma - Universita' telematica Niccolò Cusano (gia' UNISU),Lazio,99,Field unknown,M,23
2015,05812,Roma - Universita' Europea,Lazio,02,Arts and Humanities,F,1
2015,05812,Roma - Universita' Europea,Lazio,02,Arts and Humanities,M,1
2015,05812,Roma - Universita' Europea,Lazio,03,"Social sciences, journalism and information",F,2
2015,05812,Roma - Universita' Europea,Lazio,03,"Social sciences, journalism and information",M,1
2015,05812,Roma - Universita' Europea,Lazio,04,"Business, administration and law",F,2
2015,05812,Roma - Universita' Europea,Lazio,04,"Business, administration and law",M,4
2015,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,02,Arts and Humanities,F,1
2015,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,04,"Business, administration and law",F,8
2015,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,04,"Business, administration and law",M,12
2015,05810,"Roma - Universita' telematica ""Guglielmo Marconi""",Lazio,05,"Natural sciences, mathematics and statistics",F,4
